9 17.43
9 17.44
9 17.44
9 17.38
9 17.38
9 17.40
9 17.33
9 17.38
9 17.66
9 17.71
9 17.75
9 17.78
9 17.82
9 17.90
9 17.80
0.00, 0.00, 0.00, 9.70, 0.06, 2.27, -76.83, 0.34, 88.33, -6.19348, 106.84858, 
0.00, 0.00, 0.00, 9.70, 0.06, 2.27, -76.83, 0.34, 88.33, -6.19348, 106.84858, 
0.00, 0.00, 0.00, 9.70, 0.06, 2.27, -76.83, 0.34, 88.33, -6.19348, 106.84858, 
9 -39.99
9 -39.96
9 -33.32
9 -32.10
9 -39.56
9 0.69
9 1.15
9 1.66
9 2.04
9 2.41
9 3.20
9 3.44
9 3.87
9 4.35
9 4.81
9 5.17
9 5.59
9 6.02
9 6.50
9 7.41
9 7.90
9 8.16
9 8.52
9 9.01
9 9.48
9 9.85
9 10.27
9 10.73
9 11.47
9 11.93
0.00, 0.00, 0.04, 0.04, -9.67, 2.27, -76.76, 0.24, 89.01, -6.19348, 106.84858, 7216790830149
0.00, 0.00, 0.02, 0.02, -9.65, 2.23, -76.98, 0.11, 89.29, -6.19348, 106.84858, 7217792560945
0.00, 0.00, 0.03, 0.10, -9.69, 2.26, -76.86, 0.60, 87.45, -6.19348, 106.84858, 7218794278586
0.00, 0.00, 0.05, 0.03, -9.73, 2.30, -76.71, 0.19, 88.69, -6.19348, 106.84858, 7219796056827
0.00, 0.00, 0.04, 0.05, -9.69, 2.26, -76.89, 0.29, 88.52, -6.19348, 106.84858, 7220797851488
0.00, 0.00, 0.02, 0.03, -9.65, 2.31, -76.55, 0.16, 89.34, -6.19348, 106.84858, 7221799992388
0.00, 0.00, 0.05, 0.09, -9.67, 2.29, -76.66, 0.53, 87.38, -6.19348, 106.84858, 7222802524157
0.00, 0.00, 0.02, 0.04, -9.72, 2.23, -77.07, 0.21, 88.72, -6.19348, 106.84858, 7223804669535
0.00, 0.00, 0.02, 0.08, -9.66, 2.25, -76.87, 0.48, 87.78, -6.19348, 106.84858, 7224806285827
0.00, 0.00, 0.03, 0.08, -9.64, 2.31, -76.52, 0.45, 87.94, -6.19348, 106.84858, 7225807804020
0.00, 0.00, 0.04, 0.10, -9.66, 2.25, -76.88, 0.56, 87.28, -6.19348, 106.84858, 7226809397822
0.00, 0.00, 0.06, 0.02, -9.65, 2.31, -76.54, 0.09, 89.58, -6.19348, 106.84858, 7227810806378
0.00, 0.00, 0.06, 0.04, -9.69, 2.24, -76.98, 0.23, 88.58, -6.19348, 106.84858, 7228813330937
0.00, 0.00, 0.00, 0.04, -9.69, 2.29, -76.68, 0.23, 88.84, -6.19348, 106.84858, 7229815678652
0.00, 0.00, 0.03, 0.05, -9.72, 2.30, -76.71, 0.30, 88.59, -6.19348, 106.84858, 7230817349915
0.00, 0.00, 0.05, 0.01, -9.67, 2.27, -76.77, 0.07, 89.35, -6.19348, 106.84858, 7231819022437
0.00, 0.00, 0.04, 0.04, -9.72, 2.33, -76.55, 0.23, 88.65, -6.19348, 106.84858, 7232821326519
0.00, 0.00, 0.02, 0.03, -9.66, 2.23, -77.00, 0.18, 89.20, -6.19348, 106.84858, 7233822764502
0.00, 0.00, 0.01, 0.05, -9.64, 2.27, -76.76, 0.29, 88.17, -6.19348, 106.84858, 7234823734714
0.00, 0.00, 0.03, 0.09, -9.68, 2.30, -76.60, 0.53, 87.23, -6.19348, 106.84858, 7235824874528
0.00, 0.00, 0.03, 0.07, -9.71, 2.29, -76.72, 0.38, 88.21, -6.19348, 106.84858, 7236826024397
0.00, 0.00, 0.01, 0.10, -9.65, 2.32, -76.45, 0.59, 87.47, -6.19348, 106.84858, 7237827216805
0.00, 0.00, 0.01, 0.04, -9.70, 2.23, -77.02, 0.22, 88.90, -6.19348, 106.84858, 7238828379050
0.00, 0.00, 0.06, 0.07, -9.72, 2.33, -76.54, 0.40, 88.16, -6.19348, 106.84858, 7239829459317
0.00, 0.00, 0.01, 0.11, -9.71, 2.32, -76.56, 0.61, 87.03, -6.19348, 106.84858, 7240831320631
0.00, 0.00, 0.03, 0.03, -9.69, 2.33, -76.50, 0.19, 89.18, -6.19348, 106.84858, 7241833592752
0.00, 0.00, 0.05, 0.08, -9.66, 2.32, -76.51, 0.48, 87.86, -6.19348, 106.84858, 7243837382232
0.00, 0.00, 0.02, 0.07, -9.66, 2.25, -76.91, 0.40, 88.06, -6.19348, 106.84858, 7244838628825
0.00, 0.00, 0.02, 0.04, -9.74, 2.24, -77.06, 0.25, 88.38, -6.19348, 106.84858, 7245841203372
0.00, 0.00, 0.02, 0.02, -9.70, 2.28, -76.78, 0.13, 88.89, -6.19348, 106.84858, 7246844060289
0.00, 0.00, 0.05, 0.03, -9.73, 2.25, -76.96, 0.16, 89.28, -6.19348, 106.84858, 7247846761779
0.00, 0.00, 0.04, 0.04, -9.66, 2.29, -76.69, 0.21, 88.77, -6.19348, 106.84858, 7248850136589
0.00, 0.00, 0.03, 0.03, -9.73, 2.30, -76.72, 0.15, 89.20, -6.19348, 106.84858, 7249852413907
0.00, 0.00, 0.01, 0.06, -9.73, 2.33, -76.56, 0.37, 88.01, -6.19348, 106.84858, 7250854813634
0.00, 0.00, 0.01, 0.01, -9.70, 2.31, -76.63, 0.07, 89.29, -6.19348, 106.84858, 7251856264137
0.00, 0.00, 0.03, 0.04, -9.69, 2.24, -77.00, 0.24, 88.99, -6.19348, 106.84858, 7252857755184
0.00, 0.00, 0.02, 0.09, -9.68, 2.30, -76.64, 0.54, 87.18, -6.19348, 106.84858, 7253859398897
0.00, 0.00, 0.00, 0.10, -9.73, 2.33, -76.56, 0.57, 87.48, -6.19348, 106.84858, 7254861166908
0.00, 0.00, 0.04, 0.08, -9.73, 2.32, -76.56, 0.44, 87.74, -6.19348, 106.84858, 7255863667961
0.00, 0.00, 0.04, 0.08, -9.68, 2.24, -76.98, 0.46, 87.72, -6.19348, 106.84858, 7256866007220
